idVehiculo;deposito;tipoVehiculo;motivo;turno;grua;fechaEntrada;tipoVia;via;numero;cp
ES20230903225958;ESCUADRON;3;14;3;S304;2023-09-03 22:58:00;ZONA;AEROPUERTO BARAJAS T4 SALIDAS;0;0
ES20230903232954;ESCUADRON;3;49;3;S363;2023-09-03 23:28:00;CALLE;VALVERDE ;0;28004
VC20230904004129;VICALVARO;4;20;3;S302;2023-09-03 23:58:00;VIA;CARPETANA;0;28047
M320230904005150;MEDIODIA 3;3;5;3;S355;2023-09-04 00:50:00;CALLE;AMPARO USERA;47;28026
CO20230904012840;COLON;3;30;3;S358;2023-09-04 01:05:00;CALLE;SANTA CATALINA;0;28053
CO20230904012428;COLON;3;36;3;S369;2023-09-04 01:10:00;CALLE;DE VIRIATO;17;28010
CO20230904011651;COLON;3;30;3;S363;2023-09-04 01:10:00;CALLE;SANTA CATALINA;0;28053
CO20230904013525;COLON;3;30;3;S354;2023-09-04 01:25:00;CALLE;SANTA CATALINA;0;28014
CO20230904013210;COLON;3;30;3;S304;2023-09-04 01:28:00;CALLE;SANTA CATALINA;0;28014
ES20230904025748;ESCUADRON;3;13;3;S358;2023-09-04 02:30:00;CALLE;JULIAN CAMARILLO;0;28037
ES20230904025012;ESCUADRON;3;13;3;S363;2023-09-04 02:49:00;CALLE;PORTALEGRE;67;28025
VC20230904025409;VICALVARO;3;14;3;S355;2023-09-04 02:52:00;CALLE;CASALARREINA;0;28032
CO20230904031231;COLON;3;30;3;S369;2023-09-04 02:55:00;CALLE;SAN AGUSTIN;5;28014
CO20230904030843;COLON;3;30;3;S304;2023-09-04 03:05:00;CALLE;SAN AGUSTIN;2;28014
ES20230904031624;ESCUADRON;3;13;3;S302;2023-09-04 03:15:00;CALLE;SATURNINO MORAN;4;28047
CO20230904043957;COLON;3;7;3;S369;2023-09-04 04:30:00;CALLE;LEGANITOS;33;28013
CO20230904044440;COLON;3;7;3;S358;2023-09-04 04:35:00;CALLE;LEGANITOS;33;28013
ES20230904043812;ESCUADRON;3;54;3;S302;2023-09-04 04:36:00;AVENIDA;ENTREVIAS;0;28053
ES20230904045553;ESCUADRON;3;30;3;S304;2023-09-04 04:53:00;CALLE;SAN AGUSTIN;2;28014
CO20230904050315;COLON;3;30;3;S354;2023-09-04 04:55:00;CALLE;SAN AGUSTIN;11;28014
CO20230904053024;COLON;3;16;3;S355;2023-09-04 05:15:00;CALLE;DE TOLEDO;0;28005
CO20230904053415;COLON;3;7;3;S369;2023-09-04 05:25:00;CALLE;GUETARIA;49;28041
ES20230904074958;ESCUADRON;4;13;1;S366;2023-09-04 07:48:00;CALLE;ASCAO;SN;28017
CO20230904093425;COLON;3;7;1;S363;2023-09-04 09:31:00;CALLE;AUGUSTO FIGUEROA;36;28004
VC20230904094534;VICALVARO;3;55;1;S358;2023-09-04 09:43:00;CALLE;ALCALA;0;28022
ES20230904095408;ESCUADRON;4;19;1;S327;2023-09-04 09:52:00;CALLE;CEFEO;SN;28019
CO20230904100458;COLON;3;7;1;S318;2023-09-04 10:03:00;CALLE;BARCO;31;28004
CO20230904100727;COLON;3;7;1;S355;2023-09-04 10:05:00;CALLE;BARQUILLO;5;28004
CO20230904101109;COLON;3;7;1;S364;2023-09-04 10:10:00;COSTANILLA;IBIZA;0;28009
M320230904102337;MEDIODIA 3;3;6;1;S347;2023-09-04 10:22:00;CALLE;PARROCO DON EMILIO F;5;28053
RE20230904102816;EL RECUERDO;3;8;1;S372;2023-09-04 10:27:00;AVENIDA;DE OPORTO;0;28019
PI20230904104453;PASEO IMPERIAL;3;19;1;S317;2023-09-04 10:36:00;CALLE;SANTA SATURNINA;;28019
CO20230904103948;COLON;3;7;1;S304;2023-09-04 10:38:00;CALLE;MARIA DE GUZMAN;52;28003
CO20230904104205;COLON;3;7;1;S348;2023-09-04 10:40:00;CALLE;DOCTOR JIMENEZ DIAZ;76;0000 
PI20230904104752;PASEO IMPERIAL;3;7;1;S330;2023-09-04 10:45:00;CALLE;CEFEO;;28019
VC20230904104727;VICALVARO;3;14;1;S358;2023-09-04 10:46:00;CALLE;DEHESA VIEJA;55;28052
PI20230904105026;PASEO IMPERIAL;3;7;1;S316;2023-09-04 10:48:00;CAMINO;CRUCES;1;28044
PI20230904111416;PASEO IMPERIAL;3;6;1;S337;2023-09-04 11:05:00;CALLE;VILLAVICIOSA;1;28024
PI20230904151707;PASEO IMPERIAL;3;7;1;S333;2023-09-04 11:05:00;CALLE;LEÓN;21;28014
CO20230904111105;COLON;3;31;1;S353;2023-09-04 11:09:00;CALLE;SAN MATEO;2;28004
CO20230904111437;COLON;4;31;1;S302;2023-09-04 11:13:00;CALLE;SAN MATEO;2;28004
PI20230904111627;PASEO IMPERIAL;3;33;1;S332;2023-09-04 11:14:00;CALLE;JUAN ESPAÑOL;16;28001
VC20230904111812;VICALVARO;3;19;1;S314;2023-09-04 11:17:00;CALLE;JUAN ESPAÑOL;16;28026
CO20230904113244;COLON;3;31;1;S318;2023-09-04 11:28:00;CALLE;ATOCHA;12;28012
M320230904113836;MEDIODIA 3;4;14;1;S215;2023-09-04 11:37:00;AVENIDA;ENTREVIAS;58;28053
VC20230904114432;VICALVARO;3;20;1;S366;2023-09-04 11:43:00;CALLE;CONCHAS;0;28013
CO20230904115356;COLON;3;7;1;S363;2023-09-04 11:52:00;CALLE;PROTASIO GOMEZ;5;28027
CO20230904115846;COLON;3;7;1;S354;2023-09-04 11:56:00;CALLE;SANTA HORTENSIA;73;28002
PI20230904120135;PASEO IMPERIAL;3;33;1;S320;2023-09-04 12:00:00;CALLE;JUAN ESPAÑOL;61;28026
RE20230904121045;EL RECUERDO;3;7;1;S306;2023-09-04 12:08:00;CALLE;VALLE DE LA FUENFRÍA;4;28024
RE20230904121458;EL RECUERDO;3;31;1;S305;2023-09-04 12:13:00;CALLE;JOSE RIZAL;93;28043
M320230904122224;MEDIODIA 3;3;31;1;S331;2023-09-04 12:20:00;CALLE;TORRECILLA DEL LEAL;1;28012
ES20230904122614;ESCUADRON;3;14;1;S337;2023-09-04 12:24:00;CALLE;AVDA AGUILAS;119;28044
ES20230904124531;ESCUADRON;3;33;1;S318;2023-09-04 12:42:00;CALLE;RIVERA DEL MANZANARES;51;28008
ES20230904124429;ESCUADRON;3;33;1;S326;2023-09-04 12:43:00;RIBERA;DEL MANZANARES;111;28008
ES20230904124619;ESCUADRON;1;33;1;S348;2023-09-04 12:44:00;RIBERA;DEL MANZANARES;111;28008
CO20230904124539;COLON;3;33;1;S353;2023-09-04 12:44:00;CALLE;VILLA DEL PRADO;27;28045
CO20230904130637;COLON;3;31;1;S333;2023-09-04 13:05:00;CALLE;SAN MATEO;2;28004
VC20230904131535;VICALVARO;3;16;1;S358;2023-09-04 13:13:00;PASEO;GRAL MARTINEZ CAMPOS;0;28010
PI20230904131959;PASEO IMPERIAL;3;31;1;S317;2023-09-04 13:15:00;CALLE;TORRECILLA DEL LEAL;;28012
VC20230904132828;VICALVARO;3;20;1;S355;2023-09-04 13:27:00;CALLE;DE LOS MOLINOS;10;28039
PI20230904133408;PASEO IMPERIAL;3;33;1;S316;2023-09-04 13:32:00;AVENIDA;MANZANARES;51;28026
ES20230904134217;ESCUADRON;1;57;1;S317;2023-09-04 13:38:00;CALLE;DUQUESA DE PARCENT;48;28047
M320230904135145;MEDIODIA 3;3;14;1;S320;2023-09-04 13:50:00;CALLE;SEGOVIA;12;28005
PI20230904135338;PASEO IMPERIAL;3;33;1;S336;2023-09-04 13:51:00;AVINGUDA;DEL MANZANARES;;28011
CO20230904140819;COLON;3;7;1;S354;2023-09-04 14:04:00;CALLE;SAN MARIANO;96;28022
PI20230904141137;PASEO IMPERIAL;3;6;1;S332;2023-09-04 14:10:00;CALLE;ARTESANIA;7;28021
RE20230904155329;EL RECUERDO;3;44;2;S337;2023-09-04 15:50:00;CALLE;PICO BALAITUS;10;28035
VC20230904160941;VICALVARO;3;20;2;S353;2023-09-04 16:08:00;CAMINO;DEL VERTEDERO DE VALDEMINGOMEZ;1;00   
M320230904163847;MEDIODIA 3;3;33;2;S330;2023-09-04 16:35:00;CALLE;JESUS MONTOYA;8;28026
VC20230904164451;VICALVARO;3;20;2;S348;2023-09-04 16:42:00;CALLE;CAMINO DE LOS VINATEROS;73;28030
ES20230904164841;ESCUADRON;3;44;2;S321;2023-09-04 16:44:00;CALLE;ARRAYANES;160;28047
M320230904170215;MEDIODIA 3;3;14;2;S323;2023-09-04 16:56:00;CALLE;LA CANCION DEL OLVIDO;25;28041
M320230904170758;MEDIODIA 3;4;6;2;S320;2023-09-04 17:05:00;CALLE;FELIX LOPEZ;6;28025
M320230904173041;MEDIODIA 3;3;14;2;S327;2023-09-04 17:29:00;CALLE;HERMANDAD DE DONANTES DE SANGRE;15;28041
PI20230904173240;PASEO IMPERIAL;3;7;2;S333;2023-09-04 17:31:00;CALLE;RIBERA DEL MANZANARES;101;28008
PI20230904173729;PASEO IMPERIAL;3;7;2;S339;2023-09-04 17:35:00;CALLE;RIBERA DEL MANZANARES;104;28008
M320230904190703;MEDIODIA 3;3;14;2;S330;2023-09-04 17:53:00;AVENIDA;DE LOS POBLADOS;SN;28044
CO20230904175548;COLON;3;7;2;S313;2023-09-04 17:54:00;CALLE;SIERRA DE JAVALAMBRE;15;28038
ES20230904180559;ESCUADRON;3;14;2;S310;2023-09-04 18:04:00;CALLE;SANTA SUSANA;35;28080
VC20230904181426;VICALVARO;3;20;2;S331;2023-09-04 18:13:00;PASEO;PERALES;15;28011
ES20230904182102;ESCUADRON;3;54;2;S332;2023-09-04 18:19:00;CALLE;SEPULVEDA;0;28011
ES20230904182327;ESCUADRON;1;14;2;S372;2023-09-04 18:22:00;CALLE;ALCALA;33;28027
VC20230904184847;VICALVARO;3;14;2;S341;2023-09-04 18:47:00;CALLE;CAÑADA REAL DE  GALIANA;1;28051
ES20230904185038;ESCUADRON;3;24;2;S348;2023-09-04 18:48:00;AUTOVIA;M 30  KM 25;0;0    
ES20230904195118;ESCUADRON;1;54;2;S372;2023-09-04 19:49:00;CALLE;ORENSE;0;28020
ES20230904195310;ESCUADRON;3;14;2;S354;2023-09-04 19:52:00;CAMINO;ARROYO VALDEBEBAS;22;28055
ES20230904195550;ESCUADRON;3;14;2;S337;2023-09-04 19:54:00;PASEO;PINTOR ROSALES;0;28008
ES20230904200440;ESCUADRON;1;14;2;S372;2023-09-04 20:03:00;CALLE;SERRANO;143;28016
ES20230904200624;ESCUADRON;1;14;2;S353;2023-09-04 20:05:00;CALLE;FERNANDEZ DE LOS RIOS;62;28015
ES20230904200829;ESCUADRON;1;14;2;S311;2023-09-04 20:07:00;CALLE;ARTURO SORIA;251;28033
M320230904203358;MEDIODIA 3;3;14;2;S321;2023-09-04 20:20:00;CALLE;FALCINELO;9;28025
CO20230904205855;COLON;3;6;2;S343;2023-09-04 20:57:00;CALLE;DE LA GENEROSIDAD;08;28041
CO20230904210325;COLON;3;44;2;S354;2023-09-04 21:02:00;CALLE;PICO CLAVERO;06;28038
PI20230904211541;PASEO IMPERIAL;3;44;2;S323;2023-09-04 21:14:00;CALLE;SAN JUSTO;1;28005
PI20230904211842;PASEO IMPERIAL;3;44;2;S330;2023-09-04 21:17:00;CALLE;MIRABEL;0;28044
VC20230904212541;VICALVARO;1;14;2;S372;2023-09-04 21:24:00;CALLE;MERIDA;8;28030
VC20230904213224;VICALVARO;3;14;2;S314;2023-09-04 21:30:00;CALLE;GARGANCHON;232;28042
PI20230904214411;PASEO IMPERIAL;3;14;2;S332;2023-09-04 21:42:00;CALLE;CALLE DE LA VIA;2;28019
ES20230904214547;ESCUADRON;3;14;2;S339;2023-09-04 21:44:00;CALLE;NTRA SRA DE FATIMA;24;28025
VC20230904214621;VICALVARO;1;14;2;S322;2023-09-04 21:45:00;CALLE;SAN SEVERO;0;28042
CO20230904214703;COLON;1;14;2;S367;2023-09-04 21:45:00;CALLE;MARTIRES DE ALCALA;05;28015
PI20230904214922;PASEO IMPERIAL;3;7;2;S333;2023-09-04 21:48:00;AVENIDA;EMPERATRIZ ISABEL;15;28019
M320230904222151;MEDIODIA 3;1;14;3;S364;2023-09-04 22:19:00;CALLE;TRANVIA DE ARGANDA;16;28031
ES20230904231204;ESCUADRON;3;14;3;S302;2023-09-04 23:10:00;CALLE;CARCASTILLO;9;28025
VC20230904232002;VICALVARO;3;14;3;S304;2023-09-04 23:18:00;ACCESO;AEROPUERTO T1 LLEGADAS ;0;28000
VC20230905001713;VICALVARO;3;21;3;S363;2023-09-04 23:20:00;AVENIDA;DE LA PAZ;2;0    
CO20230904235536;COLON;4;4;3;S355;2023-09-04 23:54:00;CALLE;ALEJANDRO GONZALEZ;4;28028
ES20230905001424;ESCUADRON;1;14;3;S369;2023-09-05 00:13:00;CALLE;SANTA SUSANA;37;28033
M320230905015309;MEDIODIA 3;3;50;3;S302;2023-09-05 01:52:00;CALLE;PEÑARANDA DE BRACAMONTE;0;28051
CO20230905022500;COLON;3;6;3;S364;2023-09-05 02:20:00;CALLE;ISABELITA USERA;60;28026
VC20230905030142;VICALVARO;3;20;3;S304;2023-09-05 02:59:00;CARRETERA;VALDEMINGÓMEZ;1;28051
ES20230905033753;ESCUADRON;3;13;3;S358;2023-09-05 03:36:00;CALLE;CAMINO DE  VINATEROS;169;28030
VC20230905041326;VICALVARO;3;20;3;S363;2023-09-05 03:50:00;CALLE;ALTO DEL RETIRO;0;0    
CO20230905071720;COLON;3;19;1;S347;2023-09-05 07:12:00;AVENIDA;GALAXIA;32;28023
VC20230905072702;VICALVARO;3;39;1;S363;2023-09-05 07:25:00;CALLE;DEL PRAT;8;28032
VC20230905082940;VICALVARO;3;46;1;S364;2023-09-05 08:28:00;CALLE;CANAL DEL BOSFORO;29.;28022
VC20230905092846;VICALVARO;3;7;1;S314;2023-09-05 09:28:00;CALLE;SIERRA GORDA;0;28031
CO20230905094006;COLON;3;54;1;S358;2023-09-05 09:38:00;CALLE;GALEON;27;28042
M320230905094133;MEDIODIA 3;3;33;1;S320;2023-09-05 09:39:00;CALLE;JESUS MONTOYA;5;28026
CO20230905094142;COLON;3;7;1;S354;2023-09-05 09:40:00;CALLE;BARCO;20;28004
VC20230905100856;VICALVARO;3;19;1;S367;2023-09-05 10:06:00;CALLE;MARQUES DE HOYOS;9;28027
CO20230905101831;COLON;3;33;1;S215;2023-09-05 10:13:00;AVENIDA;MORATALAZ;104;28030
M320230905102318;MEDIODIA 3;3;7;1;S330;2023-09-05 10:21:00;CALLE;BERNARDINO DE ANTEQUERA;4;28026
PI20230905102525;PASEO IMPERIAL;3;33;1;S327;2023-09-05 10:23:00;CALLE;BERNARDINO ANTEQUERA;4;28026
M320230905102527;MEDIODIA 3;3;14;1;S326;2023-09-05 10:24:00;CALLE;PERPETUA DIAZ;20;28026
ES20230905102703;ESCUADRON;3;24;1;S347;2023-09-05 10:25:00;AVENIDA;PADRE HUIDOBRO;SN;28023
PI20230905104124;PASEO IMPERIAL;3;7;1;S331;2023-09-05 10:28:00;CALLE;BERNARDINO ANTEQUERA;;28026
CO20230905103928;COLON;3;7;1;S353;2023-09-05 10:37:00;CALLE;DOCTOR VELASCO;4;
M320230905104126;MEDIODIA 3;4;33;1;S318;2023-09-05 10:38:00;CALLE;AVD MORATALAZ;92;28030
PI20230905104448;PASEO IMPERIAL;3;7;1;S335;2023-09-05 10:42:00;CALLE;JUAN ESPAÑOL;67;28026
VC20230905104510;VICALVARO;1;14;1;S372;2023-09-05 10:43:00;CALLE;JOSE ABASCAL;5;28003
VC20230905104639;VICALVARO;1;57;1;S372;2023-09-05 10:45:00;CALLE;ARGUMOSA;35;28012
PI20230905104708;PASEO IMPERIAL;3;7;1;S348;2023-09-05 10:45:00;CAMINO;PERALES;;28026
PI20230905105123;PASEO IMPERIAL;3;7;1;S317;2023-09-05 10:47:00;CAMINO;PERALES;;28026
CO20230905105305;COLON;3;33;1;S366;2023-09-05 10:51:00;CALLE;DE LA HACIENDA DE PAVONES;57;28030
RE20230905110338;EL RECUERDO;3;33;1;S306;2023-09-05 11:02:00;CALLE;SAN PEDRO DE CARDEÑA;56;28034
RE20230905110440;EL RECUERDO;3;7;1;S305;2023-09-05 11:03:00;PLAZA;NAVIO;1;28042
RE20230905110550;EL RECUERDO;3;7;1;S337;2023-09-05 11:04:00;CALLE;BEMBIBRE;6;28043
VC20230905110944;VICALVARO;3;33;1;S363;2023-09-05 11:07:00;CALLE;BEMBIBRE;22;28033
VC20230905111317;VICALVARO;3;33;1;S364;2023-09-05 11:11:00;CALLE;HACIENDA DE PAVONES;61;28030
ES20230905112041;ESCUADRON;3;13;1;S355;2023-09-05 11:19:00;CALLE;ALCALA;44;28014
ES20230905153452;ESCUADRON;1;14;1;S332;2023-09-05 11:25:00;PASEO;SANTA MARIA DE LA CABEZA;6;28000
VC20230905112649;VICALVARO;4;19;1;S322;2023-09-05 11:26:00;CALLE;VILLABLANCA;70;28032
PI20230905112939;PASEO IMPERIAL;3;7;1;S333;2023-09-05 11:27:00;CALLE;JUAN ESPAÑOL;;28026
M320230905114221;MEDIODIA 3;3;14;1;S304;2023-09-05 11:41:00;CALLE;ALBOX;0;28025
CO20230905114542;COLON;3;7;1;S367;2023-09-05 11:44:00;CALLE;CAMINO DE VINATEROS;140;28030
RE20230905115036;EL RECUERDO;3;19;1;S215;2023-09-05 11:47:00;AVENIDA;PARTENON;18;00   
CO20230905114900;COLON;3;7;1;S354;2023-09-05 11:48:00;CALLE;CAMINO VINATEROS;140;28030
PI20230905115728;PASEO IMPERIAL;3;31;1;S317;2023-09-05 11:55:00;PASEO;PONTONES;17;28005
PI20230905120639;PASEO IMPERIAL;3;8;1;S316;2023-09-05 12:04:00;CALLE;LOZANO;;28053
VC20230905121015;VICALVARO;3;7;1;S358;2023-09-05 12:09:00;AVENIDA;BLAS DE LEZO;0;28052
PI20230905121058;PASEO IMPERIAL;3;1;1;S320;2023-09-05 12:09:00;CALLE;MARQUES SILVELA;;28000
VC20230905121350;VICALVARO;3;7;1;S353;2023-09-05 12:13:00;CALLE;VEREDA DEL CARMEN;10;28017
ES20230905121525;ESCUADRON;3;7;1;S337;2023-09-05 12:14:00;CALLE;BEMBIBRE;2;28033
ES20230905122233;ESCUADRON;3;18;1;S318;2023-09-05 12:18:00;CALLE;FLAUTAS;FAROLA 23;28054
PI20230905122756;PASEO IMPERIAL;3;7;1;S331;2023-09-05 12:25:00;CALLE;BUENDIA;;28018
RE20230905123519;EL RECUERDO;3;44;1;S306;2023-09-05 12:34:00;CALLE;PLAYA DE SAN JUAN;30;28037
RE20230905123734;EL RECUERDO;4;7;1;S305;2023-09-05 12:35:00;AVENIDA;PARTENON;18;00   
CO20230905124255;COLON;3;33;1;S364;2023-09-05 12:40:00;CALLE;CAMINO DE VINATEROS;140;28030
ES20230905124205;ESCUADRON;1;14;1;S372;2023-09-05 12:40:00;CALLE;AGUARON;31;28023
CO20230905124658;COLON;3;33;1;S363;2023-09-05 12:45:00;CALLE;CAMINO DE VINATEROS;140;28030
ES20230905125155;ESCUADRON;3;33;1;S326;2023-09-05 12:47:00;CAMINO;DE LOS VINATEROS;0;28030
PI20230905131301;PASEO IMPERIAL;3;4;1;S317;2023-09-05 13:09:00;CALLE;PLATINO;0;28021
CO20230905132031;COLON;3;6;1;S355;2023-09-05 13:18:00;CALLE;ABDON TERRADAS;6;28015
VC20230905133359;VICALVARO;3;20;1;S327;2023-09-05 13:32:00;CALLE;JOSE GUTIERREZ MAROTO;0;28051
M320230905134054;MEDIODIA 3;3;14;1;S331;2023-09-05 13:40:00;CALLE;ARROYO MEDIA LEGUA;0;28030
VC20230905134724;VICALVARO;3;46;1;S367;2023-09-05 13:46:00;CALLE;SALINAS DE ROSIO;0;28042
VC20230905140005;VICALVARO;3;20;1;S314;2023-09-05 13:58:00;CALLE;EMBAJADORES;155;28053
VC20230905140217;VICALVARO;4;7;1;S201;2023-09-05 14:01:00;CALLE;ALBERIQUE;20;28037
RE20230905141121;EL RECUERDO;1;14;1;S372;2023-09-05 14:09:00;CALLE;MERCEDES ANTON;0;28030
CO20230905141123;COLON;3;7;1;S358;2023-09-05 14:10:00;CALLE;MALDONADO;54;28006
PI20230905141325;PASEO IMPERIAL;1;14;1;S316;2023-09-05 14:12:00;AVENIDA;MENDEZ ALVARO;8;28045
RE20230905141830;EL RECUERDO;1;8;1;S372;2023-09-05 14:17:00;CALLE;VIRGEN DE LOS PELIGROS;2;28013
PI20230905141815;PASEO IMPERIAL;3;6;1;S332;2023-09-05 14:17:00;CALLE;SAN ALEJANDRO;10;28005
RE20230905141937;EL RECUERDO;1;8;1;S372;2023-09-05 14:18:00;CALLE;VIRGEN DE LOS PELIGROS;2;28013
CO20230905142826;COLON;3;44;1;S354;2023-09-05 14:27:00;CALLE;DEL CANAL DE SUEZ;6;28002
ES20230905152723;ESCUADRON;1;14;2;S318;2023-09-05 15:25:00;AVENIDA;MONFORTE DE LEMOS;36;28035
VC20230905161617;VICALVARO;1;14;2;S319;2023-09-05 16:14:00;CALLE;MONTE ULIA;2;28053
ES20230905162059;ESCUADRON;3;13;2;S337;2023-09-05 16:18:00;CALLE;HORTALEZA;05;28004
M320230905165431;MEDIODIA 3;1;14;2;S330;2023-09-05 16:30:00;CALLE;FALCINELO;9;28025
CO20230905165838;COLON;3;6;2;S353;2023-09-05 16:56:00;CALLE;NAVARRO AMANDI;07;28033
RE20230905170040;EL RECUERDO;3;44;2;S309;2023-09-05 16:59:00;CALLE;BRAULIO GUTIERREZ;13;28017
M320230905173204;MEDIODIA 3;3;14;2;S320;2023-09-05 17:17:00;CALLE;LOS MINEROS;16;28025
M320230905173000;MEDIODIA 3;3;14;2;S327;2023-09-05 17:20:00;CALLE;LOS MINEROS;16;28025
ES20230905172552;ESCUADRON;1;14;2;S348;2023-09-05 17:23:00;CALLE;CHIMBO;14;
RE20230905173441;EL RECUERDO;3;7;2;S311;2023-09-05 17:33:00;AVENIDA;MADROÑOS;69;28043
M320230905185323;MEDIODIA 3;3;7;2;S339;2023-09-05 17:55:00;CALLE;ARCHIDONA;1;28041
M320230905182543;MEDIODIA 3;3;14;2;S321;2023-09-05 18:00:00;CALLE;LOS MINEROS;10;28025
VC20230905181105;VICALVARO;3;14;2;S313;2023-09-05 18:09:00;CALLE;JOYERIA;0;28037
M320230905185042;MEDIODIA 3;3;14;2;S334;2023-09-05 18:10:00;CALLE;SEBASTIAN ALVARO;SN;28024
ES20230905181524;ESCUADRON;1;14;2;S330;2023-09-05 18:13:00;PASEO;DE EXTREMADURA;110;28024
VC20230905181548;VICALVARO;3;14;2;S314;2023-09-05 18:14:00;CALLE;JOYERIA;0;28037
M320230905183449;MEDIODIA 3;3;14;2;S341;2023-09-05 18:15:00;CALLE;MIGUEL DE LA IGLESIA;1;28027
ES20230905182151;ESCUADRON;3;14;2;S333;2023-09-05 18:20:00;CALLE;CASTROJERIZ;18;28025
CO20230905182744;COLON;3;44;2;S364;2023-09-05 18:25:00;CALLE;VALLEHERMOSO;29;28009
PI20230905182806;PASEO IMPERIAL;3;7;2;S316;2023-09-05 18:27:00;AVENIDA;PADRE PIQUER;6;28024
M320230905183923;MEDIODIA 3;3;7;2;S331;2023-09-05 18:35:00;CALLE;SIERRA FILABRES;67;28038
PI20230905185740;PASEO IMPERIAL;3;22;2;S327;2023-09-05 18:54:00;CALLE;ARIZA;17;28047
VC20230905185729;VICALVARO;3;14;2;S309;2023-09-05 18:55:00;CALLE;ABAD JUAN CATALAN;0;28032
VC20230905191047;VICALVARO;3;14;2;S312;2023-09-05 19:10:00;CALLE;LOLA FLORES;0;28022
ES20230905192526;ESCUADRON;4;14;2;S337;2023-09-05 19:22:00;AVENIDA;BUENOS AIRES;70;28018
VC20230905193015;VICALVARO;3;12;2;S310;2023-09-05 19:28:00;ZONA;AEROPUERTO BARAJAS T4 SALIDAS;0;0
CO20230905195356;COLON;7;8;2;S319;2023-09-05 19:52:00;PLAZA;SANTAMARIA SOLEDAD ACOSTA;01;0    
CO20230905195611;COLON;7;8;2;S319;2023-09-05 19:54:00;PLAZA;SANTA MARIA SOLEDAD TORRES ACOSTA;01;28004
VC20230905200010;VICALVARO;3;6;2;S353;2023-09-05 19:59:00;CALLE;OMEGA;7;28032
M320230905202009;MEDIODIA 3;3;14;2;S330;2023-09-05 20:15:00;TRAVESIA;EDUARDO BARREIROS;1;28041
ES20230905201907;ESCUADRON;3;13;2;S318;2023-09-05 20:16:00;AVENIDA;PABLO NERUDA;SN;28018
VC20230905202102;VICALVARO;3;14;2;S313;2023-09-05 20:19:00;CALLE;SAN ROMAN DEL VALLE;13;28037
ES20230905203012;ESCUADRON;4;14;2;S348;2023-09-05 20:28:00;CALLE;VALDEVERDEJA;32;28039
ES20230905205558;ESCUADRON;3;14;2;S309;2023-09-05 20:54:00;CALLE;GINZO DE LIMIA;23;28029
VC20230905210305;VICALVARO;3;14;2;S312;2023-09-05 21:01:00;ACCESO;BARAJAS PARKING PUBLICO;0;0    
VC20230905210724;VICALVARO;3;20;2;S321;2023-09-05 21:05:00;AVENIDA;DE LA PESETA;50;28001
VC20230905211016;VICALVARO;3;14;2;S313;2023-09-05 21:09:00;CALLE;FELIX RODRIGUEZ DE LA FUENTE;9;28017
M320230905211329;MEDIODIA 3;3;14;2;S341;2023-09-05 21:12:00;CALLE;CLLJA VELEZ MALAGA;SN;28018
CO20230905211717;COLON;3;7;2;S364;2023-09-05 21:16:00;CALLE;ESTRECHO DE COREA;05;28027
VC20230905212317;VICALVARO;3;14;2;S314;2023-09-05 21:20:00;CALLE;CA    OMEGA;39;28032
RE20230905213716;EL RECUERDO;1;8;2;S372;2023-09-05 21:35:00;CALLE;GOYA;102;28009
RE20230905213945;EL RECUERDO;1;7;2;S372;2023-09-05 21:38:00;CALLE;GOYA;115;28009
PI20230905215305;PASEO IMPERIAL;1;37;2;S327;2023-09-05 21:51:00;CALLE;CONDE DE ROMANONES;1;28012
M320230905220446;MEDIODIA 3;4;33;2;S333;2023-09-05 22:03:00;AVENIDA;BUENOS AIRES;70;28018
PI20230905223458;PASEO IMPERIAL;3;19;2;S339;2023-09-05 22:32:00;AVENIDA;BUENOS AIRES;70;28018
ES20230905224233;ESCUADRON;3;14;3;S366;2023-09-05 22:41:00;VIA;CARPETANA;0;28046
ES20230905224359;ESCUADRON;1;14;3;S302;2023-09-05 22:42:00;AVENIDA;DE FILIPINAS;4;28003
ES20230905231822;ESCUADRON;3;13;3;S304;2023-09-05 23:16:00;PLAZA;PUERTA DEL ANGEL;2;28011
CO20230905235748;COLON;3;7;3;S366;2023-09-05 23:55:00;CALLE;MENEDEZ PELAYO;2;28009
M320230906003820;MEDIODIA 3;3;5;3;S363;2023-09-06 00:10:00;CALLE;PUEBLA SANABRIA;19;28028
CO20230906003327;COLON;3;54;3;S367;2023-09-06 00:30:00;CALLE;ESPARTEROS;13;28012
VC20230906010107;VICALVARO;3;37;3;S355;2023-09-06 00:59:00;PASEO;GIGANTES Y CABEZUDOS;30;28041
ES20230906011522;ESCUADRON;4;13;3;S366;2023-09-06 01:14:00;CALLE;GENERAL RICARDOS;0;28025
CO20230906013210;COLON;3;1;3;S358;2023-09-06 01:20:00;AVENIDA;CARDENAL HERRERA ORIA;0;28035
ES20230906022330;ESCUADRON;1;13;3;S366;2023-09-06 02:22:00;CALLE;VIRGEN DE GUALALUPANA;0;0
CO20230906023131;COLON;3;44;3;S304;2023-09-06 02:27:00;CALLE;FRANCISCO GUZMAN;10;28025
ES20230906023507;ESCUADRON;3;13;3;S367;2023-09-06 02:34:00;CALLE;LOS YEBENES;151;28027
M320230906024457;MEDIODIA 3;3;14;3;S302;2023-09-06 02:43:00;CALLE;MARTINEZ DE LA RIVA;38;28053
